service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
262242,1,1,1,1,1,0,0,20250401,20250609
262243,1,1,1,1,1,0,0,20250610,20250831
262244,1,1,1,1,1,0,0,20250610,20250831
262245,1,1,1,1,1,0,0,20250610,20250831
262246,1,1,1,1,1,0,0,20250610,20250831
262247,1,1,1,1,1,0,0,20250610,20250831
262248,1,1,1,1,1,0,0,20250610,20250831
262249,1,1,1,1,1,0,0,20250610,20250831
262250,1,1,1,1,1,0,0,20250610,20250831
262251,1,1,1,1,1,0,0,20250610,20250831
262252,1,1,1,1,1,0,0,20250610,20250831
262253,1,1,1,1,1,0,0,20250610,20250831
262254,1,1,1,1,1,0,0,20250610,20250831
262255,1,1,1,1,1,0,0,20250331,20260513
262256,1,1,1,1,1,0,0,20250331,20260513
262257,1,1,1,1,1,0,0,20250331,20260513
262258,1,1,1,1,1,0,0,20250331,20260513
262259,1,1,1,1,1,0,0,20250331,20260513
262260,1,1,1,1,1,0,0,20250331,20260513
262261,1,1,1,1,1,0,0,20250331,20260513
262262,1,1,1,1,1,0,0,20250331,20260513
262263,0,0,0,0,1,0,0,20250331,20260513
262264,0,0,0,0,1,0,0,20250331,20260513
262278,0,0,0,0,0,1,0,20250331,20260513
262279,0,0,0,0,0,1,0,20250331,20260513
262287,0,0,0,0,0,0,1,20250401,20280930
262288,1,1,1,1,1,1,1,20250310,20300630
262296,1,1,1,1,1,0,0,20250501,20250710
262297,1,1,1,1,1,0,0,20250501,20250710
262298,1,1,1,1,1,0,0,20250501,20250710
262299,0,0,0,0,0,1,1,20250501,20250710
262300,0,0,0,0,0,1,1,20250501,20250710
262301,1,1,1,1,1,0,0,20250501,20250710
262302,0,0,0,0,0,1,1,20250501,20250710
262303,0,0,0,0,0,0,1,20250331,20260513
262304,0,0,0,0,0,0,1,20250331,20260513
262305,0,0,0,0,0,0,1,20250331,20260513
262306,0,0,0,0,0,0,1,20250331,20260513
262307,0,0,0,0,0,0,1,20250331,20260513
262308,0,0,0,0,0,0,1,20250331,20260513
262318,0,0,0,0,0,1,0,20250428,20250609
262319,1,1,1,1,1,0,0,20250610,20260513
262320,0,0,0,0,0,1,0,20250610,20260513
262321,1,1,1,1,1,0,0,20250306,20260513
262322,1,1,1,1,1,0,0,20250306,20260513
262323,1,1,1,1,1,0,0,20250306,20260513
262324,1,1,1,1,1,0,0,20250401,20260513
262325,0,0,1,0,0,0,0,20250401,20260513
262326,1,1,1,1,1,0,0,20250401,20260513
262327,0,0,0,0,0,1,0,20250331,20260513
262328,0,0,0,0,0,1,0,20250331,20260513
262329,0,0,0,0,0,1,0,20250331,20260513
262330,0,0,0,0,0,1,0,20250331,20260513
262331,0,0,0,0,0,1,0,20250331,20260513
262332,0,0,0,0,0,1,0,20250331,20260513
262333,1,1,1,1,1,0,0,20250331,20260513
262334,1,1,1,1,1,0,0,20250331,20260513
262335,1,1,1,1,1,0,0,20250331,20260513
262336,1,1,1,1,1,0,0,20250331,20260513
262337,1,1,1,1,1,0,0,20250331,20260513
262338,1,1,1,1,1,0,0,20250331,20260513
262339,1,1,1,1,1,0,0,20250331,20260513
262340,1,1,1,1,1,0,0,20250331,20260513
262341,1,1,1,1,1,0,0,20250331,20260513
262342,1,1,1,1,1,0,0,20250331,20260513
262343,1,1,1,1,1,0,0,20250331,20260513
262379,1,1,1,1,1,0,0,20250401,20280930
262394,0,1,0,0,0,0,0,20250315,20250609
262395,0,0,0,0,0,1,0,20250610,20250831
262396,1,1,1,1,1,0,0,20250317,20260513
262397,0,0,0,0,0,1,0,20250317,20260513
262398,0,0,0,0,0,0,1,20250317,20260513
262399,0,0,0,0,0,1,0,20250331,20260513
262400,0,0,0,0,0,1,0,20250331,20260513
262401,0,0,0,0,0,1,0,20250331,20260513
262402,0,0,0,0,0,1,0,20250331,20260513
262403,0,0,0,0,0,1,0,20250331,20260513
262404,0,0,0,0,0,1,0,20250331,20260513
262406,1,1,1,1,1,0,0,20250401,20250609
262411,1,1,1,1,1,0,0,20250401,20250608
262412,1,1,1,1,1,0,0,20250401,20250608
262423,1,1,1,1,1,0,0,20250401,20250608
262424,1,1,1,1,1,0,0,20250401,20250608
262425,1,1,1,1,1,0,0,20250401,20250608
262426,1,1,1,1,1,0,0,20250401,20250608
262427,1,1,1,1,1,0,0,20250401,20250608
262428,1,1,1,1,1,0,0,20250401,20250608
262429,1,1,1,1,1,0,0,20250401,20250608
262430,1,1,1,1,1,0,0,20250401,20250608
262431,1,1,1,1,1,0,0,20250401,20250608
262432,1,1,1,1,1,0,0,20250401,20250608
262433,1,1,1,1,1,0,0,20250401,20250608
262434,1,1,1,1,1,0,0,20250401,20250608
262435,1,1,1,1,1,0,0,20250401,20250608
262436,1,1,1,1,0,0,0,20250401,20250608
262437,1,1,1,1,0,0,0,20250401,20250608
262438,0,0,0,0,1,0,0,20250401,20250608
262444,0,0,0,0,1,0,0,20250501,20300630
262445,0,0,0,0,0,1,1,20250501,20300630
262446,0,0,1,0,0,0,0,20250501,20300630
262447,0,0,1,0,1,0,0,20250501,20300630
262448,0,0,0,0,0,0,1,20250501,20300630
262449,0,0,0,0,0,1,0,20250501,20300630
262453,1,1,1,1,1,0,0,20250401,20270831
262454,0,1,0,1,0,1,0,20250401,20270831
262455,1,0,1,0,1,0,0,20250401,20270831
262464,0,0,0,0,0,1,0,20250331,20260513
262465,0,0,0,0,0,1,0,20250331,20260513
262466,0,0,0,0,0,1,0,20250331,20260513
262467,0,0,0,0,0,1,0,20250331,20260513
262468,0,0,0,0,0,1,0,20250331,20260513
262469,0,0,0,0,0,1,0,20250331,20260513
262470,0,0,0,0,0,1,0,20250331,20260513
262471,1,1,1,1,1,0,0,20250407,20250710
262472,1,1,1,1,1,0,0,20250407,20250710
262473,1,1,1,1,1,0,0,20250407,20250710
262474,1,1,1,1,1,0,0,20250407,20250710
262475,1,1,1,1,1,0,0,20250407,20250710
262476,1,1,1,1,1,0,0,20250407,20250710
262477,1,1,1,1,1,0,0,20250407,20250710
262478,1,1,1,1,1,0,0,20250407,20250710
262479,1,1,1,1,1,0,0,20250407,20250710
262480,1,1,1,1,1,0,0,20250407,20250710
262481,1,1,1,1,1,0,0,20250407,20250710
262482,1,1,1,1,1,0,0,20250407,20250710
262483,1,1,1,1,1,0,0,20250407,20250710
262484,1,1,1,1,1,0,0,20250407,20250710
262485,1,1,1,1,1,0,0,20250407,20250710
262486,1,1,1,1,1,0,0,20250407,20250710
262487,1,1,1,1,1,0,0,20250407,20250710
262488,1,1,1,1,1,0,0,20250407,20250710
262489,1,1,1,1,1,0,0,20250407,20250710
262490,1,1,1,1,1,0,0,20250407,20250710
262491,1,1,1,1,1,0,0,20250407,20250710
262492,0,0,0,0,0,1,1,20250407,20250710
262493,0,0,0,0,0,1,1,20250407,20250710
262494,0,0,0,0,0,1,1,20250407,20250710
262495,0,0,0,0,0,1,1,20250407,20250710
262496,0,0,0,0,0,1,1,20250407,20250710
262497,0,0,0,0,0,1,1,20250407,20250710
262498,0,0,0,0,0,1,1,20250407,20250710
262499,0,0,0,0,0,1,1,20250407,20250710
262500,0,0,0,0,0,1,1,20250407,20250710
262501,0,0,0,0,0,1,1,20250407,20250710
262502,0,0,0,0,0,1,1,20250407,20250710
262503,0,0,0,0,0,1,1,20250407,20250710
262504,0,0,0,0,0,1,1,20250407,20250710
262505,0,0,0,0,0,1,1,20250407,20250710
262506,0,0,0,0,0,1,1,20250407,20250710
262518,1,1,1,1,1,0,0,20250401,20300930
262521,1,1,1,1,1,1,0,20250401,20290630
262557,1,1,1,1,1,0,0,20250401,20250609
262558,1,1,1,1,0,0,0,20250401,20300331
262559,0,0,0,0,1,0,0,20250401,20300331
262562,1,1,1,1,1,0,0,20250401,20250609
262563,1,1,1,1,1,0,0,20250401,20250609
262564,1,1,1,1,1,0,0,20250401,20250609
262593,0,0,0,0,0,0,1,20250331,20260513
262594,0,0,0,0,0,0,1,20250331,20260513
262595,0,0,0,0,0,0,1,20250331,20260513
262596,0,0,0,0,0,0,1,20250331,20260513
262597,0,0,0,0,0,0,1,20250331,20260513
262598,0,0,0,0,0,0,1,20250331,20260513
262599,0,0,0,0,0,0,1,20250331,20260513
262600,0,0,0,0,0,0,1,20250331,20260513
262601,0,0,0,0,0,0,1,20250331,20260513
262602,0,0,0,0,0,0,1,20250331,20260513
262603,0,0,0,0,0,0,1,20250331,20260513
262604,0,0,0,0,0,0,1,20250331,20260513
262605,0,0,0,0,0,0,1,20250331,20260513
262606,1,1,1,1,1,0,0,20250331,20260513
262607,1,1,1,1,1,0,0,20250331,20260513
262608,1,1,1,1,1,0,0,20250331,20260513
262609,1,1,1,1,1,0,0,20250331,20260513
262610,1,1,1,1,1,0,0,20250331,20260513
262616,1,1,1,1,1,1,1,20250331,20260513
262617,1,1,1,1,1,1,1,20250331,20260513
262629,0,0,0,0,0,1,0,20250331,20260513
262630,0,0,0,0,0,1,0,20250331,20260513
262631,0,0,0,0,0,1,0,20250331,20260513
262632,0,0,0,0,0,0,1,20250331,20260513
262633,0,0,0,0,0,0,1,20250331,20260513
262634,0,0,0,0,0,0,1,20250331,20260513
262635,1,1,1,1,1,0,0,20250331,20250518
262636,1,1,1,1,1,0,0,20250331,20250518
262637,1,1,1,1,1,0,0,20250331,20250518
262638,1,1,1,1,1,0,0,20250331,20250518
262639,1,1,1,1,1,0,0,20250331,20250518
262640,1,1,1,1,1,0,0,20250331,20250518
262641,1,1,1,1,1,0,0,20250331,20250518
262642,1,1,1,1,1,0,0,20250331,20250518
262643,1,1,1,1,1,0,0,20250331,20250518
262644,1,1,1,1,1,0,0,20250331,20250518
262645,1,1,1,1,1,0,0,20250331,20250518
262646,1,1,1,1,1,0,0,20250331,20250518
262647,1,1,1,1,1,0,0,20250331,20250518
262654,1,1,1,1,1,0,0,20250407,20250710
262655,1,1,1,1,1,0,0,20250407,20250710
262656,0,0,0,0,0,1,1,20250407,20250710
262680,1,1,1,1,1,0,0,20250331,20260513
262681,1,1,1,1,1,0,0,20250331,20260513
262682,1,1,1,1,1,0,0,20250331,20260513
262683,1,1,1,1,1,0,0,20250331,20260513
262684,1,1,1,1,1,0,0,20250331,20260513
262685,1,1,1,1,1,0,0,20250331,20260513
262686,1,1,1,1,1,0,0,20250331,20260513
262687,1,1,1,1,1,0,0,20250331,20260513
262705,0,0,0,0,0,1,0,20250331,20250518
262706,0,0,0,0,0,1,0,20250331,20250518
262707,0,0,0,0,0,1,0,20250331,20250518
262708,0,0,0,0,0,1,0,20250331,20250518
262709,0,0,0,0,0,1,0,20250331,20250518
262710,0,0,0,0,0,1,0,20250331,20250518
262711,0,0,0,0,0,1,0,20250331,20250518
262712,0,0,0,0,0,1,0,20250331,20250518
262713,0,0,0,0,0,1,0,20250331,20250518
262726,1,1,1,1,1,0,0,20250501,20260513
262727,1,1,1,1,1,0,0,20250501,20260513
262728,1,1,1,1,1,1,1,20250401,20300331
262729,1,1,1,1,1,1,1,20250401,20300331
262734,1,1,1,1,1,0,0,20250401,20300331
262740,1,1,1,1,1,0,0,20250501,20260513
262741,1,1,1,1,1,0,0,20250501,20260513
262750,1,1,1,1,1,0,0,20250501,20260513
262751,1,1,1,1,1,0,0,20250501,20260513
262830,1,1,1,1,1,0,0,20250501,20260513
262831,1,1,1,1,1,0,0,20250501,20260513
262832,1,1,1,1,1,0,0,20250501,20260513
262833,1,1,1,1,1,0,0,20250501,20260513
262850,0,0,0,0,0,1,1,20250501,20280930
262852,1,1,1,1,1,0,0,20250415,20300630
262853,1,1,1,1,1,1,1,20250415,20300630
262854,1,1,1,1,1,1,1,20250415,20300630
262855,1,1,1,1,1,1,1,20250415,20300630
262856,1,1,1,1,1,1,1,20250415,20300630
262857,0,0,0,0,0,1,1,20250415,20300630
262858,1,1,1,1,1,1,1,20250415,20300630
262859,1,1,1,1,1,1,0,20250415,20300630
262860,0,0,0,0,0,1,1,20250415,20300630
262861,1,1,1,1,1,1,1,20250415,20300630
262862,1,1,1,1,1,1,1,20250415,20300630
262863,1,1,1,1,1,1,1,20250415,20300630
262879,1,1,1,1,1,0,0,20250331,20260513
262881,0,0,0,0,0,1,1,20250331,20260513
262883,1,1,1,1,1,1,1,20250331,20260513
262896,0,0,0,0,0,1,1,20250415,20250915
262902,0,0,0,0,0,1,1,20250501,20280930
262903,0,0,0,0,0,1,0,20250501,20260513
262904,0,0,0,0,0,1,0,20250501,20260513
262905,0,0,0,0,0,1,0,20250501,20260513
262906,0,0,0,0,0,1,1,20250501,20280930
262907,0,0,0,0,0,0,1,20250501,20260513
262908,0,0,0,0,0,0,1,20250501,20260513
262909,0,0,0,0,0,0,1,20250501,20260513
262910,1,1,1,1,1,0,0,20250501,20260513
262911,1,1,1,1,1,0,0,20250501,20260513
262912,1,1,1,1,1,0,0,20250501,20260513
262913,1,1,1,1,1,0,0,20250501,20260513
262914,1,1,1,1,1,0,0,20250501,20260513
262915,1,1,1,1,1,0,0,20250501,20260513
262916,1,1,1,1,1,0,0,20250501,20260513
262935,0,0,0,0,0,0,1,20250106,20260513
262936,0,0,0,0,0,0,1,20250106,20260513
262937,0,0,0,0,0,0,1,20250106,20260513
262938,0,0,0,0,0,0,1,20250106,20260513
262939,0,0,0,0,0,0,1,20250106,20260513
262940,0,0,0,0,0,0,1,20250106,20260513
262941,0,0,0,0,0,0,1,20250106,20260513
262942,0,0,0,0,0,0,1,20250106,20260513
262943,1,1,1,1,1,0,0,20250401,20260513
262944,0,0,0,0,0,1,1,20250401,20260513
262952,0,0,0,0,0,1,1,20250401,20260513
262953,1,1,1,1,1,0,0,20250401,20260513
262954,1,1,1,1,1,1,1,20250401,20251214
262955,1,1,1,1,1,0,0,20250401,20251214
262958,1,1,1,1,1,0,0,20250401,20251214
262960,1,1,1,1,1,0,0,20250401,20251214
262961,0,0,0,0,0,1,1,20250401,20251214
262963,1,1,1,1,1,1,1,20250401,20251214
262964,1,1,1,1,1,0,0,20250401,20251214
262969,1,1,1,1,1,0,0,20250401,20251214
262973,1,1,1,1,1,1,1,20250401,20251214
262974,1,1,1,1,1,0,0,20250401,20251214
262976,1,1,1,1,1,1,1,20250401,20251214
262977,0,0,0,0,0,1,1,20250401,20251214
262978,1,1,1,1,1,0,0,20250401,20251214
262987,1,1,1,1,1,1,1,20250401,20251214
262989,1,1,1,1,1,1,1,20250401,20251214
262990,1,1,1,1,1,0,0,20250401,20251214
262991,1,1,1,1,1,1,1,20250401,20251214
262992,1,1,1,1,1,1,1,20250401,20251214
262993,1,1,1,1,1,1,1,20250401,20251214
262996,1,1,1,1,1,1,1,20250401,20251214
262997,1,1,1,1,1,0,0,20250401,20251214
263000,1,1,1,1,1,1,1,20250401,20251214
263001,1,1,1,1,1,1,1,20250401,20251214
263002,1,1,1,1,1,1,1,20250401,20251214
263004,1,1,1,1,1,1,1,20250401,20251214
263007,1,1,1,1,1,1,1,20250401,20251214
263012,1,1,1,1,1,1,1,20250401,20251214
263013,1,1,1,1,1,1,1,20250401,20251214
263014,1,1,1,1,1,1,1,20250401,20251214
263015,1,1,1,1,1,1,1,20250401,20251214
263016,1,1,1,1,1,1,1,20250401,20251214
263018,1,1,1,1,1,1,1,20250401,20251214
263019,1,1,1,1,1,1,1,20250401,20251214
263020,1,1,1,1,1,1,1,20250401,20251214
263021,1,1,1,1,1,1,1,20250401,20251214
263027,0,1,0,1,0,1,0,20250501,20250930
263028,0,0,0,0,1,0,0,20250501,20250930
263029,0,1,0,1,0,1,1,20250501,20250930
263030,0,0,0,0,0,0,1,20250501,20250930
263031,0,1,0,1,0,1,1,20250501,20250930
263063,1,1,1,1,1,1,1,20250401,20251214
263064,1,1,1,1,1,1,1,20250401,20251214
263065,1,1,1,1,1,1,1,20250401,20251214
263066,1,1,1,1,1,1,1,20250401,20251214
263074,1,1,1,1,1,1,1,20250401,20251214
263075,1,1,1,1,1,1,1,20250401,20251214
263076,1,1,1,1,1,1,1,20250401,20251214
263077,1,1,1,1,1,1,1,20250401,20251214
263078,1,1,1,1,1,1,1,20250401,20251214
263200,1,1,1,1,1,1,1,20250401,20251214
263201,1,1,1,1,1,1,1,20250401,20251214
263202,1,1,1,1,1,1,1,20250401,20251214
263203,1,1,1,1,1,1,1,20250401,20251214
263204,1,1,1,1,1,1,1,20250401,20251214
263205,1,1,1,1,1,1,1,20250401,20251214
263206,1,1,1,1,1,1,1,20250401,20251214
263207,1,1,1,1,1,1,1,20250401,20251214
263208,1,1,1,1,1,1,1,20250401,20251214
263209,1,1,1,1,1,1,1,20250401,20251214
263210,1,1,1,1,1,1,1,20250401,20251214
263212,1,1,1,1,1,1,1,20250401,20251214
263214,1,1,1,1,1,1,1,20250401,20251214
263215,1,1,1,1,1,1,1,20250401,20251214
263216,1,1,1,1,1,1,1,20250401,20251214
263217,1,1,1,1,1,1,1,20250401,20251214
263360,1,1,1,1,1,0,0,20250405,20260513
263361,1,1,1,1,1,0,0,20250405,20260513
263365,0,0,0,0,0,1,1,20250405,20260513
263369,1,1,1,1,1,0,0,20250405,20260513
263370,1,1,1,1,1,0,0,20250405,20260513
263371,1,0,1,0,1,0,1,20250405,20260513
263377,0,1,0,1,0,1,0,20250405,20260513
263378,0,1,0,1,0,1,0,20250405,20260513
263381,1,1,1,1,1,1,1,20250401,20251214
263400,1,1,1,1,1,0,0,20250609,20260513
263401,1,1,1,1,1,0,0,20250609,20260513
263402,1,1,1,1,1,0,0,20250609,20260513
263403,1,1,1,1,1,0,0,20250609,20260513
263404,1,1,1,1,1,0,0,20250609,20260513
263405,1,1,1,1,1,0,0,20250609,20260513
263406,1,1,1,1,1,0,0,20250609,20260513
263421,0,0,0,0,1,0,0,20250401,20251231
263528,0,0,0,0,0,1,1,20250501,20260513
263606,1,1,1,1,1,0,0,20250501,20290630
263607,1,1,1,1,1,1,1,20250501,20300930
263608,1,1,1,1,1,1,1,20250501,20300930
263637,1,1,1,1,0,0,0,20250301,20250615
263639,1,1,1,1,0,0,0,20250401,20250617
263640,1,1,1,1,0,0,0,20250301,20250615
263762,1,1,1,1,1,0,0,20250414,20260513
263763,1,1,1,1,1,0,0,20250414,20260513
263764,1,1,1,1,1,0,0,20250414,20260513
263765,1,1,1,1,1,0,0,20250414,20260513
263766,1,1,1,1,1,0,0,20250414,20260513
263767,1,1,1,1,1,0,0,20250414,20260513
263768,1,1,1,1,1,0,0,20250414,20260513
263770,1,1,1,1,1,0,0,20250408,20300331
263771,1,1,1,1,1,0,0,20250408,20300331
263792,1,0,1,0,0,0,0,20250501,20250930
263793,1,0,1,0,1,0,0,20250501,20250930
263794,0,0,0,0,1,0,0,20250501,20250930
263795,1,1,1,1,1,1,1,20250501,20250930
263796,1,1,1,1,1,1,1,20250501,20300630
263797,1,1,1,1,1,1,0,20250501,20300630
263798,0,0,0,0,0,0,1,20250501,20260513
263799,0,0,0,0,0,0,1,20250501,20260513
263800,0,0,0,0,0,0,1,20250501,20260513
263801,0,0,0,0,0,0,1,20250501,20260513
263802,0,0,0,0,0,0,1,20250501,20260513
263803,0,0,0,0,0,0,1,20250501,20260513
263804,0,0,0,0,0,0,1,20250501,20260513
263805,0,0,0,0,0,0,1,20250501,20260513
263806,0,0,0,0,0,0,1,20250501,20260513
263807,1,1,1,1,1,0,0,20250501,20260513
263808,1,1,1,1,1,0,0,20250501,20260513
263809,1,1,1,1,1,0,0,20250501,20260513
263810,1,1,1,1,1,0,0,20250501,20260513
263811,1,1,1,1,1,0,0,20250501,20260513
263812,1,1,1,1,1,0,0,20250501,20260513
263813,1,1,1,1,1,0,0,20250501,20260513
263814,1,1,1,1,1,0,0,20250501,20260513
263815,1,1,1,1,1,0,0,20250501,20260513
263816,1,1,1,1,1,0,0,20250501,20260513
263817,1,1,1,1,1,0,0,20250501,20260513
263818,1,1,1,1,1,0,0,20250501,20260513
263819,1,1,1,1,1,0,0,20250501,20260513
263855,0,0,0,0,0,1,0,20250501,20280930
263856,1,1,1,1,1,0,0,20250501,20280930
263857,1,0,0,0,0,0,0,20250418,20260513
263858,0,0,0,0,1,0,0,20250418,20260513
263859,1,1,1,1,1,0,0,20250418,20260513
263860,1,1,1,1,0,0,0,20250418,20260513
263861,0,1,1,1,1,0,0,20250418,20260513
263894,1,1,1,1,1,1,1,20250501,20300630
263895,0,0,0,0,0,1,1,20250501,20300630
263896,1,1,1,1,1,1,1,20250501,20300630
263897,1,1,1,1,1,0,0,20250501,20300630
263898,1,1,1,1,1,1,1,20250501,20300630
263899,1,1,1,1,1,1,1,20250501,20300630
263900,0,0,0,0,0,1,0,20250414,20260513
263901,0,0,0,0,0,1,0,20250414,20260513
263902,0,0,0,0,0,1,0,20250414,20260513
263903,0,0,0,0,0,1,0,20250414,20260513
263904,0,0,0,0,0,1,0,20250414,20260513
263927,1,1,1,1,1,0,0,20250421,20250601
263928,0,0,0,0,0,1,1,20250421,20250601
263929,1,1,1,1,1,0,0,20250421,20250601
263933,0,0,0,0,0,1,1,20250415,20250601
263934,1,1,1,1,1,0,0,20250415,20250601
263935,0,0,0,0,0,1,1,20250415,20250601
263936,1,1,1,1,1,0,0,20250415,20250601
263937,1,1,1,1,1,0,0,20250415,20250601
263938,1,1,1,1,1,0,0,20250415,20250601
263939,1,1,1,1,1,0,0,20250415,20250601
263940,0,0,0,0,0,1,1,20250415,20250601
263941,0,0,0,0,0,1,1,20250415,20250601
263942,1,1,1,1,1,0,0,20250415,20250601
263973,0,0,0,0,0,0,1,20250414,20260513
263974,0,0,0,0,0,0,1,20250414,20260513
263975,0,0,0,0,0,0,1,20250414,20260513
263976,0,0,0,0,0,0,1,20250414,20260513
263977,0,0,0,0,0,0,1,20250414,20260513
263987,0,1,0,0,0,1,0,20250501,20280930
263988,1,0,1,1,1,0,1,20250501,20280930
264009,1,1,1,1,1,1,1,20250501,20250531
264010,1,1,1,1,1,1,1,20250501,20250531
264011,1,1,1,1,1,1,1,20250501,20250531
264012,1,1,1,1,1,1,1,20250501,20250531
264013,1,1,1,1,1,1,1,20250501,20250531
264014,1,1,1,1,1,1,1,20250501,20250531
264015,1,1,1,1,1,1,1,20250501,20250531
264016,1,1,1,1,1,1,1,20250501,20250531
264018,1,1,1,1,1,0,0,20250501,20280930
264024,1,1,1,1,1,1,1,20250501,20280930
264089,1,1,1,1,1,1,0,20250501,20280930
264192,1,1,1,1,1,1,1,20250513,20250514
264193,1,1,1,1,1,1,1,20250513,20250514
264194,1,1,1,1,1,1,1,20250513,20250514
264195,1,1,1,1,1,1,1,20250513,20250514
264196,1,1,1,1,1,0,0,20250513,20250514
264197,1,1,1,1,1,1,1,20250513,20250514
264198,1,1,1,1,1,0,0,20250513,20250514
264199,1,1,1,1,1,1,1,20250513,20250514
264200,1,1,1,1,1,1,1,20250513,20250514
264201,1,1,1,1,1,1,1,20250513,20250514
264202,1,1,1,1,1,1,1,20250513,20250514
264203,1,1,1,1,1,1,1,20250513,20250514
264204,1,1,1,1,1,1,1,20250513,20250514
264205,1,1,1,1,1,1,1,20250513,20250514
264206,1,1,1,1,1,1,1,20250513,20250514
264207,1,1,1,1,1,1,1,20250513,20250514
264208,1,1,1,1,1,1,1,20250513,20250514
264209,1,1,1,1,1,1,1,20250513,20250514
264210,1,1,1,1,1,1,1,20250513,20250514
264211,1,1,1,1,1,1,1,20250513,20250514
264212,1,1,1,1,1,1,1,20250513,20250514
264213,1,1,1,1,1,1,1,20250513,20250514
264214,1,1,1,1,1,1,1,20250513,20250514
264215,1,1,1,1,1,0,0,20250513,20250514
264216,1,1,1,1,1,1,1,20250513,20250514
264217,1,1,1,1,1,0,0,20250513,20250514
264218,1,1,1,1,1,1,1,20250513,20250514
264219,1,1,1,1,1,1,1,20250513,20250514
264220,1,1,1,1,1,1,1,20250513,20250514
264221,1,1,1,1,1,1,1,20250513,20250514
264223,1,1,1,1,1,1,1,20250515,20250518
264224,1,1,1,1,1,1,1,20250515,20250518
264225,1,1,1,1,1,1,1,20250515,20250518
264226,1,1,1,1,1,1,1,20250515,20250518
264227,1,1,1,1,1,0,0,20250515,20250518
264228,1,1,1,1,1,1,1,20250515,20250518
264229,1,1,1,1,1,0,0,20250515,20250518
264230,1,1,1,1,1,1,1,20250515,20250518
264231,1,1,1,1,1,1,1,20250515,20250518
264232,1,1,1,1,1,1,1,20250515,20250518
264233,1,1,1,1,1,1,1,20250515,20250518
264234,1,1,1,1,1,1,1,20250515,20250518
264235,1,1,1,1,1,1,1,20250515,20250518
264236,1,1,1,1,1,1,1,20250515,20250518
264237,1,1,1,1,1,1,1,20250515,20250518
264238,1,1,1,1,1,1,1,20250515,20250518
264239,1,1,1,1,1,1,1,20250515,20250518
264240,1,1,1,1,1,1,1,20250515,20250518
264241,1,1,1,1,1,1,1,20250515,20250518
264242,1,1,1,1,1,1,1,20250515,20250518
264243,1,1,1,1,1,1,1,20250515,20250518
264244,1,1,1,1,1,1,1,20250515,20250518
264245,0,1,0,1,0,1,0,20250515,20250518
264246,1,1,1,1,1,0,0,20250515,20250518
264247,1,1,1,1,1,1,1,20250515,20250518
264248,1,1,1,1,1,0,0,20250515,20250518
264249,1,1,1,1,1,1,1,20250515,20250518
264250,1,1,1,1,1,1,1,20250515,20250518
264251,1,1,1,1,1,1,1,20250515,20250518
264252,1,1,1,1,1,1,1,20250515,20250518
264253,1,0,1,0,1,0,1,20250515,20250518
264266,1,1,1,1,1,1,1,20250513,20250514
264267,1,1,1,1,1,1,1,20250513,20250514
264268,1,1,1,1,1,1,1,20250513,20250514
264269,1,1,1,1,1,1,1,20250513,20250514
264270,1,1,1,1,1,1,1,20250515,20250518
264271,1,1,1,1,1,1,1,20250515,20250518
264272,1,1,1,1,1,1,1,20250515,20250518
264273,1,1,1,1,1,1,1,20250515,20250518
264295,1,1,1,1,1,1,1,20250513,20250514
264296,1,1,1,1,1,1,1,20250513,20250514
264297,1,1,1,1,1,1,1,20250513,20250514
264298,1,1,1,1,1,1,1,20250513,20250514
264299,1,1,1,1,1,1,1,20250513,20250514
264301,1,1,1,1,1,1,1,20250513,20250514
264339,1,1,1,1,1,1,1,20250424,20250518
264340,1,1,1,1,1,1,1,20250424,20250518
264341,1,1,1,1,1,1,1,20250424,20250518
264342,1,1,1,1,1,1,1,20250424,20250518
264343,1,1,1,1,1,1,1,20250424,20250518
264344,1,1,1,1,1,1,1,20250424,20250518
264366,1,1,1,1,1,1,1,20250513,20250514
264368,1,1,1,1,1,1,1,20250513,20250514
264369,1,1,1,1,1,1,1,20250513,20250514
264370,1,1,1,1,1,1,1,20250513,20250514
264371,1,1,1,1,1,1,1,20250513,20250514
264372,1,1,1,1,1,1,1,20250513,20250514
264373,1,1,1,1,1,1,1,20250515,20250518
264374,1,1,1,1,1,1,1,20250515,20250518
264375,1,1,1,1,1,1,1,20250515,20250518
264376,1,1,1,1,1,1,1,20250515,20250518
264377,1,1,1,1,1,1,1,20250515,20250518
264378,1,1,1,1,1,1,1,20250515,20250518
264379,1,1,1,1,1,1,1,20250515,20250518
264383,1,1,1,1,1,0,0,20250421,20260513
264434,1,1,1,1,1,1,0,20250501,20280930
264453,1,1,1,1,1,1,1,20250513,20250514
264454,1,1,1,1,1,1,1,20250513,20250514
264455,1,1,1,1,1,1,1,20250513,20250514
264456,1,1,1,1,1,1,1,20250515,20250518
264457,1,1,1,1,1,1,1,20250515,20250518
264511,1,1,1,1,1,1,1,20250513,20250514
264512,1,1,1,1,1,1,1,20250513,20250514
264514,1,1,1,1,1,1,1,20250513,20250514
264515,1,1,1,1,1,1,1,20250513,20250514
264516,1,1,1,1,1,1,1,20250513,20250514
264517,1,1,1,1,1,1,1,20250513,20250514
264518,1,1,1,1,1,1,1,20250513,20250514
264520,0,0,1,0,0,0,0,20250513,20250514
264532,1,1,1,1,1,1,1,20250513,20250514
